timestamp,task_id,operator_id,machine_id,avg_distance_5min,min_distance_5min,distance_trend_5min,proximity_rate_5min,avg_speed_5min,seatbelt_off_rate_5min,idle_rate_5min,machine_health_score,site_traffic_density,visibility_pct,ambient_temp_c,hazard_next_5min
2026-09-11 09:20:00,TSK-00500,OP-006,MC-002,25.74,15.3,8.3,0.0,6.24,0.0,0.0,70.8,High,98.8,25.1,0
2026-09-11 09:21:00,TSK-00500,OP-006,MC-002,25.7,15.3,14.0,0.0,6.38,0.0,0.0,70.8,High,98.8,25.1,0
2026-09-11 09:22:00,TSK-00500,OP-006,MC-002,27.42,19.9,-2.3,0.0,7.3,0.0,0.0,70.8,High,98.8,25.1,0
2026-09-11 09:23:00,TSK-00500,OP-006,MC-002,27.48,19.9,6.6,0.0,8.46,0.0,0.0,70.8,High,98.8,25.1,0
2026-09-11 09:24:00,TSK-00500,OP-006,MC-002,28.2,23.5,-14.3,0.0,8.42,0.0,0.0,70.8,High,98.8,25.1,0
2026-09-11 09:25:00,TSK-00500,OP-006,MC-002,27.52,23.5,5.1,0.0,9.2,0.0,0.0,70.8,High,98.8,25.1,0
2026-09-11 09:26:00,TSK-00500,OP-006,MC-002,26.86,23.5,2.1,0.0,8.06,0.0,0.0,70.8,High,98.8,25.1,0
2026-09-11 09:27:00,TSK-00500,OP-006,MC-002,26.74,23.3,-3.2,0.0,7.22,0.0,0.0,70.8,High,98.8,25.1,0
2026-09-11 09:28:00,TSK-00500,OP-006,MC-002,28.26,23.3,10.6,0.0,7.8,0.0,0.0,70.8,High,98.8,25.1,0
2026-09-11 09:29:00,TSK-00500,OP-006,MC-002,26.88,16.6,-17.8,0.0,7.7,0.0,0.0,70.8,High,98.8,25.1,0
2026-09-11 09:30:00,TSK-00500,OP-006,MC-002,24.24,16.6,-4.8,0.0,6.66,0.0,0.0,70.8,High,98.8,25.1,0
2026-09-11 09:31:00,TSK-00500,OP-006,MC-002,22.08,15.2,-8.1,0.0,7.38,0.0,0.0,70.8,High,98.8,25.1,0
2026-09-11 09:32:00,TSK-00500,OP-006,MC-002,23.62,15.2,-3.1,0.0,8.08,0.0,0.0,70.8,High,98.8,25.1,0
2026-09-11 09:33:00,TSK-00500,OP-006,MC-002,22.74,15.2,13.1,0.0,7.84,0.0,0.0,70.8,High,98.8,25.1,0
2026-09-11 09:34:00,TSK-00500,OP-006,MC-002,23.38,15.2,-1.4,0.0,8.94,0.0,0.0,70.8,High,98.8,25.1,0
2026-09-11 09:35:00,TSK-00500,OP-006,MC-002,22.22,15.2,0.2,0.0,10.28,0.0,0.0,70.8,High,98.8,25.1,0
2026-09-11 09:36:00,TSK-00500,OP-006,MC-002,24.74,15.4,-3.2,0.0,10.12,0.0,0.0,70.8,High,98.8,25.1,0
2026-09-11 09:37:00,TSK-00500,OP-006,MC-002,23.46,15.4,-5.1,0.0,9.44,0.0,0.0,70.8,High,98.8,25.1,0
2026-09-11 09:38:00,TSK-00500,OP-006,MC-002,22.56,15.4,5.4,0.0,8.28,0.0,0.0,70.8,High,98.8,25.1,0
2026-09-11 09:39:00,TSK-00500,OP-006,MC-002,22.48,15.4,4.0,0.0,7.52,0.0,0.0,70.8,High,98.8,25.1,0
2026-09-11 09:40:00,TSK-00500,OP-006,MC-002,24.12,19.4,-4.2,0.0,6.84,0.0,0.0,70.8,High,98.8,25.1,0
2026-09-11 09:41:00,TSK-00500,OP-006,MC-002,24.5,19.4,5.1,0.0,7.06,0.0,0.0,70.8,High,98.8,25.1,0
2026-09-11 09:42:00,TSK-00500,OP-006,MC-002,26.3,19.4,8.4,0.0,7.04,0.0,0.0,70.8,High,98.8,25.1,0
2026-09-11 09:43:00,TSK-00500,OP-006,MC-002,28.62,19.4,17.4,0.0,7.6,0.0,0.0,70.8,High,98.8,25.1,0
2026-09-11 09:44:00,TSK-00500,OP-006,MC-002,30.64,23.6,5.9,0.0,7.22,0.0,0.0,70.8,High,98.8,25.1,0
2026-09-11 09:45:00,TSK-00500,OP-006,MC-002,33.4,29.5,7.7,0.0,7.96,0.0,0.0,70.8,High,98.8,25.1,0
2026-09-11 09:46:00,TSK-00500,OP-006,MC-002,31.82,21.8,-11.8,0.0,7.06,0.0,0.0,70.8,High,98.8,25.1,0
2026-09-11 09:47:00,TSK-00500,OP-006,MC-002,35.24,21.8,13.9,0.0,7.66,0.0,0.0,70.8,High,98.8,25.1,0
2026-09-11 09:48:00,TSK-00500,OP-006,MC-002,32.18,21.5,-8.0,0.0,8.54,0.0,0.0,70.8,High,98.8,25.1,0
2026-09-11 09:49:00,TSK-00500,OP-006,MC-002,32.04,21.5,-8.6,0.0,7.2,0.0,0.2,70.8,High,98.8,25.1,0
2026-09-11 09:50:00,TSK-00500,OP-006,MC-002,31.46,21.5,12.7,0.0,6.82,0.0,0.2,70.8,High,98.8,25.1,0
2026-09-11 09:51:00,TSK-00500,OP-006,MC-002,33.56,21.5,-18.4,0.0,7.32,0.0,0.2,70.8,High,98.8,25.1,0
2026-09-11 09:52:00,TSK-00500,OP-006,MC-002,31.4,21.5,18.4,0.0,5.64,0.0,0.4,70.8,High,98.8,25.1,0
2026-09-11 09:53:00,TSK-00500,OP-006,MC-002,34.16,28.8,6.5,0.0,5.5,0.0,0.4,70.8,High,98.8,25.1,0
2026-09-11 09:54:00,TSK-00500,OP-006,MC-002,32.1,18.5,-16.0,0.0,6.66,0.0,0.2,70.8,High,98.8,25.1,0
2026-09-11 09:55:00,TSK-00500,OP-006,MC-002,32.78,18.5,5.6,0.0,6.22,0.0,0.2,70.8,High,98.8,25.1,0
2026-09-11 09:56:00,TSK-00500,OP-006,MC-002,32.12,18.5,-10.9,0.0,7.04,0.0,0.2,70.8,High,98.8,25.1,0
2026-09-11 09:57:00,TSK-00500,OP-006,MC-002,29.74,18.5,-7.3,0.0,8.14,0.0,0.0,70.8,High,98.8,25.1,0
2026-09-11 09:58:00,TSK-00500,OP-006,MC-002,30.72,18.5,21.7,0.0,7.86,0.0,0.0,70.8,High,98.8,25.1,0
2026-09-11 09:59:00,TSK-00500,OP-006,MC-002,33.12,28.0,-7.4,0.0,7.8,0.0,0.0,70.8,High,98.8,25.1,0
2026-09-11 10:00:00,TSK-00500,OP-006,MC-002,31.56,28.0,1.1,0.0,7.3,0.0,0.0,70.8,High,98.8,25.1,0
2026-09-11 10:01:00,TSK-00500,OP-006,MC-002,28.2,12.2,-15.8,0.0,7.1,0.0,0.0,70.8,High,98.8,25.1,0
2026-09-11 10:02:00,TSK-00500,OP-006,MC-002,30.04,12.2,-3.0,0.0,7.48,0.0,0.0,70.8,High,98.8,25.1,0
2026-09-11 10:03:00,TSK-00500,OP-006,MC-002,26.98,12.2,-5.6,0.0,7.02,0.0,0.0,70.8,High,98.8,25.1,0
2026-09-11 10:04:00,TSK-00500,OP-006,MC-002,28.3,12.2,7.0,0.0,7.22,0.0,0.0,70.8,High,98.8,25.1,0
2026-09-11 10:05:00,TSK-00500,OP-006,MC-002,27.04,12.2,11.6,0.0,7.06,0.0,0.0,70.8,High,98.8,25.1,0
2026-09-11 10:06:00,TSK-00500,OP-006,MC-002,28.08,17.4,-19.8,0.0,6.08,0.0,0.0,70.8,High,98.8,25.1,0
2026-09-11 10:07:00,TSK-00500,OP-006,MC-002,30.26,17.4,23.2,0.0,6.14,0.0,0.0,70.8,High,98.8,25.1,0
2026-09-11 10:08:00,TSK-00500,OP-006,MC-002,33.48,17.4,3.9,0.0,7.6,0.0,0.0,70.8,High,98.8,25.1,0
2026-09-11 10:09:00,TSK-00500,OP-006,MC-002,30.9,17.4,0.4,0.0,8.24,0.0,0.0,70.8,High,98.8,25.1,0
2026-09-11 10:10:00,TSK-00500,OP-006,MC-002,30.72,17.4,5.5,0.0,9.82,0.0,0.0,70.8,High,98.8,25.1,0
2026-09-11 10:11:00,TSK-00500,OP-006,MC-002,28.24,5.0,-43.1,0.0,10.04,0.0,0.0,70.8,High,98.8,25.1,0
2026-09-11 10:12:00,TSK-00500,OP-006,MC-002,24.88,5.0,-9.7,0.0,9.12,0.0,0.0,70.8,High,98.8,25.1,0
2026-09-11 10:13:00,TSK-00500,OP-006,MC-002,22.56,5.0,5.2,0.0,6.88,0.0,0.0,70.8,High,98.8,25.1,0
2026-09-11 10:14:00,TSK-00500,OP-006,MC-002,25.32,5.0,15.1,0.0,7.22,0.0,0.0,70.8,High,98.8,25.1,0
2026-09-11 10:15:00,TSK-00500,OP-006,MC-002,24.7,5.0,14.8,0.0,6.46,0.0,0.0,70.8,High,98.8,25.1,0
2026-09-11 10:16:00,TSK-00500,OP-006,MC-002,30.06,19.8,0.5,0.0,7.08,0.0,0.0,70.8,High,98.8,25.1,0
2026-09-11 10:17:00,TSK-00500,OP-006,MC-002,30.16,19.8,2.4,0.0,7.2,0.0,0.0,70.8,High,98.8,25.1,0
2026-09-11 10:18:00,TSK-00500,OP-006,MC-002,28.8,19.8,-15.4,0.0,7.64,0.0,0.0,70.8,High,98.8,25.1,0
2026-09-11 10:19:00,TSK-00500,OP-006,MC-002,24.22,15.1,-4.7,0.0,7.1,0.0,0.0,70.8,High,98.8,25.1,0
2026-09-11 10:20:00,TSK-00500,OP-006,MC-002,27.1,15.1,2.4,0.0,6.5,0.0,0.0,70.8,High,98.8,25.1,0
2026-09-11 10:21:00,TSK-00500,OP-006,MC-002,29.22,15.1,10.6,0.0,6.16,0.0,0.0,70.8,High,98.8,25.1,0
2026-09-11 10:22:00,TSK-00500,OP-006,MC-002,29.46,15.1,10.4,0.0,5.5,0.0,0.2,70.8,High,98.8,25.1,0
2026-09-11 10:23:00,TSK-00500,OP-006,MC-002,31.92,15.1,19.8,0.0,7.02,0.0,0.2,70.8,High,98.8,25.1,0
2026-09-11 10:24:00,TSK-00500,OP-006,MC-002,34.66,28.8,-5.4,0.0,6.64,0.0,0.2,70.8,High,98.8,25.1,0
2026-09-11 10:25:00,TSK-00500,OP-006,MC-002,35.3,28.8,-5.0,0.0,8.02,0.0,0.2,70.8,High,98.8,25.1,0
2026-09-11 10:26:00,TSK-00500,OP-006,MC-002,32.96,28.8,-2.3,0.0,8.44,0.0,0.2,70.8,High,98.8,25.1,0
2026-09-11 10:27:00,TSK-00500,OP-006,MC-002,32.08,28.6,-6.3,0.0,9.38,0.0,0.0,70.8,High,98.8,25.1,0
2026-09-11 10:28:00,TSK-00500,OP-006,MC-002,31.74,28.6,4.4,0.0,8.64,0.0,0.0,70.8,High,98.8,25.1,0
2026-09-11 10:29:00,TSK-00500,OP-006,MC-002,30.76,23.9,-13.5,0.0,10.18,0.0,0.0,70.8,High,98.8,25.1,0
2026-09-11 10:30:00,TSK-00500,OP-006,MC-002,29.62,23.9,1.0,0.0,9.88,0.0,0.0,70.8,High,98.8,25.1,0
2026-09-11 10:31:00,TSK-00500,OP-006,MC-002,27.94,22.3,-6.3,0.0,10.54,0.0,0.0,70.8,High,98.8,25.1,0
2026-09-11 10:32:00,TSK-00500,OP-006,MC-002,29.56,22.3,3.5,0.0,11.08,0.0,0.0,70.8,High,98.8,25.1,0
2026-09-11 10:33:00,TSK-00500,OP-006,MC-002,29.7,22.3,10.0,0.0,12.48,0.0,0.0,70.8,High,98.8,25.1,0
2026-09-11 10:34:00,TSK-00500,OP-006,MC-002,30.94,22.3,-1.6,0.0,11.36,0.0,0.0,70.8,High,98.8,25.1,0
2026-09-11 10:35:00,TSK-00500,OP-006,MC-002,29.86,22.3,4.0,0.0,10.34,0.0,0.0,70.8,High,98.8,25.1,0
2026-09-11 10:36:00,TSK-00500,OP-006,MC-002,31.88,26.3,-4.3,0.0,10.06,0.0,0.0,70.8,High,98.8,25.1,0
2026-09-11 10:37:00,TSK-00500,OP-006,MC-002,33.16,26.3,9.2,0.0,10.54,0.0,0.0,70.8,High,98.8,25.1,0
2026-09-11 10:38:00,TSK-00500,OP-006,MC-002,29.62,16.2,-13.9,0.0,10.04,0.0,0.0,70.8,High,98.8,25.1,0
2026-09-11 10:39:00,TSK-00500,OP-006,MC-002,27.28,16.2,-7.9,0.0,10.3,0.0,0.0,70.8,High,98.8,25.1,0
2026-09-11 10:40:00,TSK-00500,OP-006,MC-002,26.88,16.2,-8.1,0.0,10.94,0.0,0.0,70.8,High,98.8,25.1,0
2026-09-11 10:41:00,TSK-00500,OP-006,MC-002,27.88,16.2,-5.7,0.0,9.18,0.0,0.0,70.8,High,98.8,25.1,0
2026-09-11 10:42:00,TSK-00500,OP-006,MC-002,25.04,16.2,12.7,0.0,8.64,0.0,0.0,70.8,High,98.8,25.1,0
2026-09-11 10:43:00,TSK-00500,OP-006,MC-002,27.94,18.4,12.3,0.0,6.56,0.0,0.0,70.8,High,98.8,25.1,0
2026-09-11 10:44:00,TSK-00500,OP-006,MC-002,32.16,24.3,15.2,0.0,6.94,0.0,0.0,70.8,High,98.8,25.1,0
2026-09-11 10:45:00,TSK-00500,OP-006,MC-002,34.9,28.9,0.6,0.0,6.98,0.0,0.0,70.8,High,98.8,25.1,0
2026-09-11 10:46:00,TSK-00500,OP-006,MC-002,35.02,28.9,9.1,0.0,8.3,0.0,0.0,70.8,High,98.8,25.1,0
2026-09-11 10:47:00,TSK-00500,OP-006,MC-002,34.38,25.7,-5.0,0.0,9.38,0.0,0.0,70.8,High,98.8,25.1,0
2026-09-11 10:48:00,TSK-00500,OP-006,MC-002,32.14,19.5,-20.0,0.0,10.5,0.0,0.0,70.8,High,98.8,25.1,0
2026-09-11 10:49:00,TSK-00500,OP-006,MC-002,30.54,19.5,-6.5,0.0,8.1,0.0,0.2,70.8,High,98.8,25.1,0
2026-09-11 10:50:00,TSK-00500,OP-006,MC-002,28.38,19.5,-10.8,0.0,6.42,0.0,0.4,70.8,High,98.8,25.1,0
2026-09-11 10:51:00,TSK-00500,OP-006,MC-002,26.72,19.5,4.0,0.0,7.06,0.0,0.4,70.8,High,98.8,25.1,0
2026-09-11 10:52:00,TSK-00500,OP-006,MC-002,29.26,19.5,18.9,0.0,4.54,0.0,0.6,70.8,High,98.8,25.1,0
2026-09-11 10:53:00,TSK-00500,OP-006,MC-002,30.98,27.2,-3.4,0.0,2.98,0.0,0.8,70.8,High,98.8,25.1,0
2026-09-11 10:54:00,TSK-00500,OP-006,MC-002,32.46,27.2,11.7,0.0,3.86,0.0,0.6,70.8,High,98.8,25.1,0
2026-09-11 10:55:00,TSK-00500,OP-006,MC-002,33.46,28.1,2.5,0.0,6.2,0.0,0.4,70.8,High,98.8,25.1,0
2026-09-11 10:56:00,TSK-00500,OP-006,MC-002,36.92,28.1,8.6,0.0,5.34,0.0,0.4,70.8,High,98.8,25.1,0
2026-09-11 10:57:00,TSK-00500,OP-006,MC-002,32.24,15.0,-13.1,0.0,7.8,0.0,0.2,70.8,High,98.8,25.1,0
2026-09-11 10:58:00,TSK-00500,OP-006,MC-002,31.32,15.0,-15.4,0.0,8.84,0.0,0.0,70.8,High,98.8,25.1,0
2026-09-11 10:59:00,TSK-00500,OP-006,MC-002,29.92,15.0,-0.3,0.0,9.26,0.0,0.0,70.8,High,98.8,25.1,0
2026-09-11 19:00:00,TSK-00501,OP-007,MC-006,31.3,31.3,,0.0,5.4,0.0,0.0,46.4,High,54.7,21.4,0
2026-09-11 19:01:00,TSK-00501,OP-007,MC-006,23.35,15.4,,0.0,5.6,0.0,0.0,46.4,High,54.7,21.4,0
2026-09-11 19:02:00,TSK-00501,OP-007,MC-006,27.333,15.4,,0.0,6.3,0.0,0.0,46.4,High,54.7,21.4,0
2026-09-11 19:03:00,TSK-00501,OP-007,MC-006,25.6,15.4,,0.0,5.7,0.0,0.0,46.4,High,54.7,21.4,0
2026-09-11 19:04:00,TSK-00501,OP-007,MC-006,25.7,15.4,-5.2,0.0,6.26,0.0,0.0,46.4,High,54.7,21.4,0
2026-09-11 19:05:00,TSK-00501,OP-007,MC-006,25.42,15.4,14.5,0.0,6.36,0.0,0.0,46.4,High,54.7,21.4,0
2026-09-11 19:06:00,TSK-00501,OP-007,MC-006,29.2,20.4,-1.0,0.0,6.06,0.0,0.0,46.4,High,54.7,21.4,0
2026-09-11 19:07:00,TSK-00501,OP-007,MC-006,30.24,20.4,20.1,0.0,6.22,0.0,0.0,46.4,High,54.7,21.4,0
2026-09-11 19:08:00,TSK-00501,OP-007,MC-006,32.9,26.1,7.6,0.0,8.18,0.0,0.0,46.4,High,54.7,21.4,0
2026-09-11 19:09:00,TSK-00501,OP-007,MC-006,32.9,26.1,-3.8,0.0,8.14,0.0,0.0,46.4,High,54.7,21.4,0
2026-09-11 19:10:00,TSK-00501,OP-007,MC-006,32.56,26.1,-6.1,0.0,9.68,0.0,0.0,46.4,High,54.7,21.4,0
2026-09-11 19:11:00,TSK-00501,OP-007,MC-006,31.02,26.1,-13.9,0.0,11.04,0.0,0.0,46.4,High,54.7,21.4,0
2026-09-11 19:12:00,TSK-00501,OP-007,MC-006,29.68,26.1,0.1,0.0,10.58,0.0,0.0,46.4,High,54.7,21.4,0
2026-09-11 19:13:00,TSK-00501,OP-007,MC-006,30.5,26.1,11.7,0.0,9.84,0.0,0.0,46.4,High,54.7,21.4,0
2026-09-11 19:14:00,TSK-00501,OP-007,MC-006,32.26,26.6,6.7,0.0,10.02,0.0,0.0,46.4,High,54.7,21.4,0
2026-09-11 19:15:00,TSK-00501,OP-007,MC-006,33.7,26.6,8.8,0.0,7.96,0.0,0.0,46.4,High,54.7,21.4,0
2026-09-11 19:16:00,TSK-00501,OP-007,MC-006,34.36,29.9,-3.9,0.0,5.92,0.0,0.0,46.4,High,54.7,21.4,0
2026-09-11 19:17:00,TSK-00501,OP-007,MC-006,37.88,29.9,13.6,0.0,5.86,0.0,0.0,46.4,High,54.7,21.4,0
2026-09-11 19:18:00,TSK-00501,OP-007,MC-006,35.82,27.5,-7.4,0.0,5.84,0.0,0.0,46.4,High,54.7,21.4,0
2026-09-11 19:19:00,TSK-00501,OP-007,MC-006,32.94,20.5,-14.9,0.0,4.64,0.0,0.0,46.4,High,54.7,21.4,0
2026-09-11 19:20:00,TSK-00501,OP-007,MC-006,31.16,20.5,-3.4,0.0,5.58,0.0,0.0,46.4,High,54.7,21.4,0
2026-09-11 19:21:00,TSK-00501,OP-007,MC-006,30.82,20.5,-23.2,0.0,7.08,0.0,0.0,46.4,High,54.7,21.4,0
2026-09-11 19:22:00,TSK-00501,OP-007,MC-006,26.46,20.5,2.1,0.0,6.88,0.0,0.0,46.4,High,54.7,21.4,0
2026-09-11 19:23:00,TSK-00501,OP-007,MC-006,27.4,20.5,11.7,0.0,6.16,0.0,0.0,46.4,High,54.7,21.4,0
2026-09-11 19:24:00,TSK-00501,OP-007,MC-006,31.48,26.5,14.4,0.0,6.6,0.0,0.0,46.4,High,54.7,21.4,0
2026-09-11 19:25:00,TSK-00501,OP-007,MC-006,33.3,28.2,7.4,0.0,7.2,0.0,0.0,46.4,High,54.7,21.4,0
2026-09-11 19:26:00,TSK-00501,OP-007,MC-006,35.88,29.6,11.5,0.0,7.8,0.0,0.0,46.4,High,54.7,21.4,0
2026-09-11 19:27:00,TSK-00501,OP-007,MC-006,37.06,32.2,3.3,0.0,6.84,0.0,0.2,46.4,High,54.7,21.4,0
2026-09-11 19:28:00,TSK-00501,OP-007,MC-006,34.34,18.6,-22.3,0.0,7.1,0.0,0.2,46.4,High,54.7,21.4,0
2026-09-11 19:29:00,TSK-00501,OP-007,MC-006,30.12,18.6,-15.8,0.0,7.1,0.0,0.2,46.4,High,54.7,21.4,0
2026-09-11 19:30:00,TSK-00501,OP-007,MC-006,27.76,18.6,-17.3,0.0,6.52,0.0,0.2,46.4,High,54.7,21.4,0
2026-09-11 19:31:00,TSK-00501,OP-007,MC-006,25.9,18.6,-3.7,0.0,5.02,0.0,0.2,46.4,High,54.7,21.4,0
2026-09-11 19:32:00,TSK-00501,OP-007,MC-006,23.34,18.6,4.1,0.0,6.84,0.0,0.0,46.4,High,54.7,21.4,0
2026-09-11 19:33:00,TSK-00501,OP-007,MC-006,28.08,19.8,22.5,0.0,7.12,0.0,0.0,46.4,High,54.7,21.4,0
2026-09-11 19:34:00,TSK-00501,OP-007,MC-006,30.66,22.7,8.9,0.0,7.14,0.0,0.0,46.4,High,54.7,21.4,0
2026-09-11 19:35:00,TSK-00501,OP-007,MC-006,32.58,22.7,1.6,0.0,5.68,0.0,0.2,46.4,High,54.7,21.4,0
2026-09-11 19:36:00,TSK-00501,OP-007,MC-006,34.12,22.7,16.8,0.0,7.22,0.0,0.2,46.4,High,54.7,21.4,0
2026-09-11 19:37:00,TSK-00501,OP-007,MC-006,36.32,32.7,-8.6,0.0,5.4,0.0,0.4,46.4,High,54.7,21.4,0
2026-09-11 19:38:00,TSK-00501,OP-007,MC-006,33.74,29.4,-3.3,0.0,5.2,0.0,0.4,46.4,High,54.7,21.4,0
2026-09-11 19:39:00,TSK-00501,OP-007,MC-006,33.0,29.0,-4.4,0.0,4.12,0.0,0.6,46.4,High,54.7,21.4,0
2026-09-11 19:40:00,TSK-00501,OP-007,MC-006,34.08,29.0,-0.7,0.0,4.88,0.0,0.4,46.4,High,54.7,21.4,0
2026-09-11 19:41:00,TSK-00501,OP-007,MC-006,31.0,24.1,-9.6,0.0,3.56,0.0,0.4,46.4,High,54.7,21.4,0
2026-09-11 19:42:00,TSK-00501,OP-007,MC-006,29.6,24.1,-2.7,0.0,3.62,0.0,0.4,46.4,High,54.7,21.4,0
2026-09-11 19:43:00,TSK-00501,OP-007,MC-006,29.2,24.1,-1.6,0.0,2.6,0.0,0.4,46.4,High,54.7,21.4,0
2026-09-11 19:44:00,TSK-00501,OP-007,MC-006,28.02,23.1,-15.7,0.0,3.74,0.0,0.2,46.4,High,54.7,21.4,0
2026-09-11 19:45:00,TSK-00501,OP-007,MC-006,26.56,23.1,7.4,0.0,3.88,0.0,0.2,46.4,High,54.7,21.4,0
2026-09-11 19:46:00,TSK-00501,OP-007,MC-006,29.8,23.1,13.6,0.0,2.92,0.0,0.4,46.4,High,54.7,21.4,0
2026-09-11 19:47:00,TSK-00501,OP-007,MC-006,29.34,23.1,-3.0,0.0,2.86,0.0,0.4,46.4,High,54.7,21.4,0
2026-09-11 19:48:00,TSK-00501,OP-007,MC-006,29.16,23.1,3.4,0.0,3.42,0.0,0.4,46.4,High,54.7,21.4,0
2026-09-11 19:49:00,TSK-00501,OP-007,MC-006,31.26,24.4,2.1,0.0,4.14,0.0,0.4,46.4,High,54.7,21.4,0
2026-09-11 19:50:00,TSK-00501,OP-007,MC-006,29.6,23.2,-17.1,0.0,4.76,0.0,0.4,46.4,High,54.7,21.4,0
2026-09-11 19:51:00,TSK-00501,OP-007,MC-006,27.14,23.2,3.6,0.0,6.54,0.0,0.2,46.4,High,54.7,21.4,0
2026-09-11 19:52:00,TSK-00501,OP-007,MC-006,26.1,19.2,-7.3,0.0,8.6,0.0,0.0,46.4,High,54.7,21.4,0
2026-09-11 19:53:00,TSK-00501,OP-007,MC-006,25.2,19.2,-11.6,0.0,7.58,0.0,0.2,46.4,High,54.7,21.4,0
2026-09-11 19:54:00,TSK-00501,OP-007,MC-006,22.3,19.1,-4.1,0.0,7.46,0.0,0.2,46.4,High,54.7,21.4,0
2026-09-11 19:55:00,TSK-00501,OP-007,MC-006,26.5,19.1,16.2,0.0,7.54,0.0,0.2,46.4,High,54.7,21.4,0
2026-09-11 19:56:00,TSK-00501,OP-007,MC-006,27.58,19.1,14.2,0.0,6.94,0.0,0.2,46.4,High,54.7,21.4,0
2026-09-11 19:57:00,TSK-00501,OP-007,MC-006,27.28,17.7,-4.3,0.0,4.9,0.0,0.4,46.4,High,54.7,21.4,0
2026-09-11 19:58:00,TSK-00501,OP-007,MC-006,30.62,17.7,19.6,0.0,6.3,0.0,0.2,46.4,High,54.7,21.4,0
2026-09-11 19:59:00,TSK-00501,OP-007,MC-006,31.68,17.7,-19.8,0.0,6.34,0.0,0.2,46.4,High,54.7,21.4,0
2026-09-11 20:00:00,TSK-00501,OP-007,MC-006,29.88,17.7,1.8,0.0,6.74,0.0,0.2,46.4,High,54.7,21.4,0
2026-09-11 20:01:00,TSK-00501,OP-007,MC-006,27.38,17.7,3.2,0.0,8.46,0.0,0.2,46.4,High,54.7,21.4,0
2026-09-11 20:02:00,TSK-00501,OP-007,MC-006,29.84,20.9,-8.7,0.0,11.2,0.0,0.0,46.4,High,54.7,21.4,0
2026-09-11 20:03:00,TSK-00501,OP-007,MC-006,27.74,20.9,3.8,0.0,11.06,0.0,0.0,46.4,High,54.7,21.4,0
2026-09-11 20:04:00,TSK-00501,OP-007,MC-006,28.58,20.9,-6.6,0.0,10.14,0.0,0.0,46.4,High,54.7,21.4,0
2026-09-11 20:05:00,TSK-00501,OP-007,MC-006,27.44,20.9,8.6,0.0,9.7,0.0,0.0,46.4,High,54.7,21.4,0
2026-09-11 20:06:00,TSK-00501,OP-007,MC-006,30.26,28.2,5.0,0.0,8.16,0.0,0.0,46.4,High,54.7,21.4,0
2026-09-11 20:07:00,TSK-00501,OP-007,MC-006,29.08,24.1,-4.1,0.0,5.58,0.0,0.2,46.4,High,54.7,21.4,0
2026-09-11 20:08:00,TSK-00501,OP-007,MC-006,29.62,24.1,2.3,0.0,4.22,0.0,0.4,46.4,High,54.7,21.4,0
2026-09-11 20:09:00,TSK-00501,OP-007,MC-006,30.46,24.1,3.3,0.0,5.42,0.0,0.4,46.4,High,54.7,21.4,0
2026-09-11 20:10:00,TSK-00501,OP-007,MC-006,31.32,24.1,-1.2,0.0,4.78,0.0,0.4,46.4,High,54.7,21.4,0
2026-09-11 20:11:00,TSK-00501,OP-007,MC-006,28.46,20.7,-3.4,0.0,4.04,0.0,0.4,46.4,High,54.7,21.4,0
2026-09-11 20:12:00,TSK-00501,OP-007,MC-006,29.78,20.7,-0.2,0.0,5.66,0.0,0.2,46.4,High,54.7,21.4,0
2026-09-11 20:13:00,TSK-00501,OP-007,MC-006,33.18,20.7,15.1,0.0,6.04,0.0,0.0,46.4,High,54.7,21.4,0
2026-09-11 20:14:00,TSK-00501,OP-007,MC-006,33.24,20.7,-0.7,0.0,5.04,0.0,0.0,46.4,High,54.7,21.4,0
2026-09-11 20:15:00,TSK-00501,OP-007,MC-006,30.82,20.7,1.0,0.0,5.34,0.0,0.0,46.4,High,54.7,21.4,0
2026-09-11 20:16:00,TSK-00501,OP-007,MC-006,34.64,21.7,9.1,0.0,6.54,0.0,0.0,46.4,High,54.7,21.4,0
2026-09-11 20:17:00,TSK-00501,OP-007,MC-006,34.28,21.7,-19.0,0.0,5.48,0.0,0.0,46.4,High,54.7,21.4,0
2026-09-11 20:18:00,TSK-00501,OP-007,MC-006,33.04,21.7,8.6,0.0,5.36,0.0,0.0,46.4,High,54.7,21.4,0
2026-09-11 20:19:00,TSK-00501,OP-007,MC-006,35.12,21.7,21.8,0.0,6.14,0.0,0.0,46.4,High,54.7,21.4,0
2026-09-11 20:20:00,TSK-00501,OP-007,MC-006,36.82,28.9,-9.6,0.0,6.34,0.0,0.0,46.4,High,54.7,21.4,0
2026-09-11 20:21:00,TSK-00501,OP-007,MC-006,35.34,28.9,3.5,0.0,4.6,0.0,0.2,46.4,High,54.7,21.4,0
2026-09-11 20:22:00,TSK-00501,OP-007,MC-006,35.28,28.6,-13.1,0.0,5.2,0.0,0.2,46.4,High,54.7,21.4,0
2026-09-11 20:23:00,TSK-00501,OP-007,MC-006,32.52,27.9,-15.6,0.0,6.7,0.0,0.2,46.4,High,54.7,21.4,0
2026-09-11 20:24:00,TSK-00501,OP-007,MC-006,33.38,27.9,17.6,0.0,6.28,0.0,0.2,46.4,High,54.7,21.4,0
2026-09-11 20:25:00,TSK-00501,OP-007,MC-006,32.36,25.1,-7.3,0.0,6.86,0.0,0.2,46.4,High,54.7,21.4,0
