timestamp,task_id,operator_id,machine_id,engine_status,seatbelt_status,proximity_alert,speed_kmph,engine_temp_c,fuel_level_pct,hydraulic_pressure_psi,vibration_level
2026-09-04T07:48:00,TSK-00311,OP-008,MC-010,on,yes,no,6.8,85.8,97.2,2311.0,4.56
2026-09-04T07:49:00,TSK-00311,OP-008,MC-010,on,yes,no,7.1,96.4,95.7,2317.0,0.14
2026-09-04T07:50:00,TSK-00311,OP-008,MC-010,on,yes,no,11.3,86.1,96.4,1955.0,1.36
2026-09-04T07:51:00,TSK-00311,OP-008,MC-010,on,yes,no,6.5,95.0,96.6,2380.0,3.48
2026-09-04T07:52:00,TSK-00311,OP-008,MC-010,on,yes,no,12.2,78.6,95.6,2204.0,3.19
2026-09-04T07:53:00,TSK-00311,OP-008,MC-010,on,yes,no,10.5,90.8,95.5,1860.0,3.14
2026-09-04T07:54:00,TSK-00311,OP-008,MC-010,idle,yes,no,1.0,78.3,95.7,2337.0,2.82
2026-09-04T07:55:00,TSK-00311,OP-008,MC-010,on,yes,no,6.4,87.7,95.8,2231.0,3.64
2026-09-04T07:56:00,TSK-00311,OP-008,MC-010,on,yes,no,8.4,78.2,96.1,2126.0,2.63
2026-09-04T07:57:00,TSK-00311,OP-008,MC-010,on,yes,no,12.4,72.2,97.1,2397.0,6.04
2026-09-04T07:58:00,TSK-00311,OP-008,MC-010,on,yes,no,7.8,81.1,96.1,2168.0,3.21
2026-09-04T07:59:00,TSK-00311,OP-008,MC-010,idle,yes,no,0.6,89.8,96.8,2080.0,2.7
2026-09-04T08:00:00,TSK-00311,OP-008,MC-010,on,yes,yes,7.4,75.5,96.7,2101.0,4.19
2026-09-04T08:01:00,TSK-00311,OP-008,MC-010,on,yes,no,12.1,88.8,96.7,2252.0,4.92
2026-09-04T08:02:00,TSK-00311,OP-008,MC-010,on,yes,no,2.2,97.8,95.4,2061.0,0.0
2026-09-04T08:03:00,TSK-00311,OP-008,MC-010,on,yes,no,4.6,88.9,96.3,2416.0,2.48
2026-09-04T08:04:00,TSK-00311,OP-008,MC-010,on,yes,no,16.8,94.0,95.9,2075.0,1.97
2026-09-04T08:05:00,TSK-00311,OP-008,MC-010,on,yes,no,13.1,78.8,95.0,2140.0,4.39
2026-09-04T08:06:00,TSK-00311,OP-008,MC-010,on,yes,no,14.1,77.9,95.0,1972.0,2.71
2026-09-04T08:07:00,TSK-00311,OP-008,MC-010,on,yes,no,8.9,91.8,94.7,2421.0,3.55
2026-09-04T08:08:00,TSK-00311,OP-008,MC-010,on,yes,no,9.2,79.4,95.1,2257.0,0.0
2026-09-04T08:09:00,TSK-00311,OP-008,MC-010,on,yes,no,5.4,89.6,95.7,2432.0,2.72
2026-09-04T08:10:00,TSK-00311,OP-008,MC-010,on,yes,no,5.9,88.4,95.8,2158.0,3.23
2026-09-04T08:11:00,TSK-00311,OP-008,MC-010,on,yes,no,6.5,93.5,96.3,2310.0,2.46
2026-09-04T08:12:00,TSK-00311,OP-008,MC-010,on,yes,no,5.8,84.9,95.7,2214.0,3.03
2026-09-04T08:13:00,TSK-00311,OP-008,MC-010,on,yes,no,7.9,88.0,95.1,1928.0,3.45
2026-09-04T08:14:00,TSK-00311,OP-008,MC-010,on,yes,no,8.7,88.4,95.2,2311.0,4.37
2026-09-04T08:15:00,TSK-00311,OP-008,MC-010,on,yes,no,5.9,83.9,95.8,2124.0,4.07
2026-09-04T08:16:00,TSK-00311,OP-008,MC-010,on,yes,no,0.0,90.9,96.1,2023.0,2.94
2026-09-04T08:17:00,TSK-00311,OP-008,MC-010,on,yes,no,4.8,76.8,95.4,2147.0,2.49
2026-09-04T08:18:00,TSK-00311,OP-008,MC-010,on,yes,no,10.7,80.3,95.2,2268.0,3.66
2026-09-04T08:19:00,TSK-00311,OP-008,MC-010,on,yes,no,7.5,66.8,94.2,2033.0,3.5
2026-09-04T08:20:00,TSK-00311,OP-008,MC-010,on,yes,no,7.8,80.4,95.9,2182.0,3.02
2026-09-04T08:21:00,TSK-00311,OP-008,MC-010,on,yes,no,11.3,90.0,94.8,2221.0,2.39
2026-09-04T19:00:00,TSK-00312,OP-009,MC-008,idle,no,no,0.4,84.2,99.0,2362.0,2.12
2026-09-04T19:01:00,TSK-00312,OP-009,MC-008,on,no,no,12.6,85.3,98.0,2164.0,2.99
2026-09-04T19:02:00,TSK-00312,OP-009,MC-008,on,no,no,7.5,105.8,99.2,2174.0,4.23
2026-09-04T19:03:00,TSK-00312,OP-009,MC-008,on,no,no,12.3,91.4,98.1,2278.0,3.28
2026-09-04T19:04:00,TSK-00312,OP-009,MC-008,on,no,no,8.9,77.2,97.9,2169.0,3.4
2026-09-04T19:05:00,TSK-00312,OP-009,MC-008,on,no,no,6.1,97.7,98.3,2230.0,2.15
2026-09-04T19:06:00,TSK-00312,OP-009,MC-008,on,no,no,10.8,79.5,99.0,2467.0,3.28
2026-09-04T19:07:00,TSK-00312,OP-009,MC-008,on,no,no,11.3,82.9,98.5,2235.0,3.39
2026-09-04T19:08:00,TSK-00312,OP-009,MC-008,on,no,no,5.5,79.5,97.9,2310.0,3.17
2026-09-04T19:09:00,TSK-00312,OP-009,MC-008,on,no,no,10.4,96.2,98.8,2255.0,2.26
2026-09-04T19:10:00,TSK-00312,OP-009,MC-008,on,no,no,8.2,67.1,98.2,2111.0,3.45
2026-09-04T19:11:00,TSK-00312,OP-009,MC-008,on,no,no,6.6,81.3,99.4,2496.0,4.55
2026-09-04T19:12:00,TSK-00312,OP-009,MC-008,on,no,no,10.1,83.2,99.4,2167.0,1.56
2026-09-04T19:13:00,TSK-00312,OP-009,MC-008,on,no,no,8.6,84.0,97.7,2136.0,4.21
2026-09-04T19:14:00,TSK-00312,OP-009,MC-008,on,no,no,6.7,90.5,98.3,2199.0,2.32
2026-09-04T19:15:00,TSK-00312,OP-009,MC-008,on,no,no,0.4,85.5,97.4,2161.0,1.15
2026-09-04T19:16:00,TSK-00312,OP-009,MC-008,idle,no,no,0.8,84.7,99.2,2173.0,3.13
2026-09-04T19:17:00,TSK-00312,OP-009,MC-008,on,no,no,7.4,73.4,98.5,2230.0,1.88
2026-09-04T19:18:00,TSK-00312,OP-009,MC-008,on,no,no,10.8,95.4,98.6,2039.0,2.1
2026-09-04T19:19:00,TSK-00312,OP-009,MC-008,on,no,no,4.2,97.3,98.5,1845.0,3.04
2026-09-04T19:20:00,TSK-00312,OP-009,MC-008,on,no,no,3.3,84.9,97.9,2218.0,4.67
2026-09-04T19:21:00,TSK-00312,OP-009,MC-008,on,no,no,8.1,71.1,98.1,2036.0,3.01
2026-09-04T19:22:00,TSK-00312,OP-009,MC-008,on,no,no,6.7,86.5,97.1,2336.0,4.09
2026-09-04T19:23:00,TSK-00312,OP-009,MC-008,on,no,no,9.7,74.9,97.8,2345.0,3.12
2026-09-04T19:24:00,TSK-00312,OP-009,MC-008,on,no,no,7.5,88.6,98.2,2074.0,3.11
2026-09-04T19:25:00,TSK-00312,OP-009,MC-008,on,no,no,13.1,84.3,98.4,2245.0,1.01
2026-09-04T19:26:00,TSK-00312,OP-009,MC-008,on,no,no,8.0,98.7,98.5,2144.0,4.11
2026-09-04T19:27:00,TSK-00312,OP-009,MC-008,on,no,no,8.5,89.2,97.0,2106.0,2.51
2026-09-04T19:28:00,TSK-00312,OP-009,MC-008,on,no,no,9.8,82.0,98.1,2121.0,3.77
2026-09-04T19:29:00,TSK-00312,OP-009,MC-008,on,no,no,7.6,86.6,96.9,2038.0,3.52
2026-09-04T19:30:00,TSK-00312,OP-009,MC-008,on,no,no,5.0,88.6,97.1,2361.0,3.08
2026-09-04T19:31:00,TSK-00312,OP-009,MC-008,on,no,no,9.6,72.8,97.2,2383.0,4.46
2026-09-04T19:32:00,TSK-00312,OP-009,MC-008,on,no,no,5.3,102.4,97.0,1935.0,2.11
2026-09-04T19:33:00,TSK-00312,OP-009,MC-008,on,no,no,10.1,87.1,98.1,2120.0,2.05
2026-09-04T19:34:00,TSK-00312,OP-009,MC-008,on,no,no,9.2,80.8,96.9,2032.0,3.0
2026-09-04T19:35:00,TSK-00312,OP-009,MC-008,on,no,no,11.3,76.1,97.9,2327.0,2.81
2026-09-04T19:36:00,TSK-00312,OP-009,MC-008,on,no,no,9.9,91.9,97.5,2209.0,3.28
2026-09-04T19:37:00,TSK-00312,OP-009,MC-008,on,no,no,7.7,86.8,96.9,2224.0,3.64
2026-09-04T19:38:00,TSK-00312,OP-009,MC-008,on,no,no,3.1,77.5,97.8,2060.0,2.55
2026-09-04T19:39:00,TSK-00312,OP-009,MC-008,on,no,no,6.1,78.6,97.3,1888.0,3.75
2026-09-04T19:40:00,TSK-00312,OP-009,MC-008,on,no,no,12.8,87.4,96.9,2406.0,3.55
2026-09-04T19:41:00,TSK-00312,OP-009,MC-008,on,no,no,6.0,100.4,97.7,2233.0,2.38
2026-09-04T19:42:00,TSK-00312,OP-009,MC-008,on,no,no,8.9,93.2,96.7,2345.0,2.47
2026-09-04T19:43:00,TSK-00312,OP-009,MC-008,on,no,no,9.1,82.7,96.3,2243.0,2.21
2026-09-04T19:44:00,TSK-00312,OP-009,MC-008,on,no,no,8.2,100.7,97.6,2378.0,4.81
2026-09-04T19:45:00,TSK-00312,OP-009,MC-008,on,no,no,6.0,87.3,96.5,2075.0,0.99
2026-09-04T19:46:00,TSK-00312,OP-009,MC-008,on,no,no,5.3,80.3,96.2,1923.0,3.43
2026-09-04T19:47:00,TSK-00312,OP-009,MC-008,on,no,no,10.8,68.4,96.3,2217.0,4.4
2026-09-04T19:48:00,TSK-00312,OP-009,MC-008,idle,no,no,0.4,83.6,96.1,2163.0,2.64
2026-09-04T19:49:00,TSK-00312,OP-009,MC-008,on,no,no,15.0,83.7,96.6,2028.0,3.72
2026-09-04T19:50:00,TSK-00312,OP-009,MC-008,on,no,no,6.1,71.4,95.7,2146.0,5.36
2026-09-04T19:51:00,TSK-00312,OP-009,MC-008,on,no,no,15.3,82.7,97.1,2193.0,3.99
2026-09-04T19:52:00,TSK-00312,OP-009,MC-008,on,no,no,5.9,81.1,95.4,2093.0,1.66
2026-09-04T19:53:00,TSK-00312,OP-009,MC-008,on,no,no,0.0,70.9,96.7,2237.0,3.67
2026-09-04T19:54:00,TSK-00312,OP-009,MC-008,on,no,no,6.9,86.9,95.8,2220.0,2.13
2026-09-04T19:55:00,TSK-00312,OP-009,MC-008,on,no,no,7.8,83.3,96.7,1888.0,4.2
2026-09-04T19:56:00,TSK-00312,OP-009,MC-008,on,no,no,8.1,91.2,97.2,1980.0,1.01
2026-09-04T19:57:00,TSK-00312,OP-009,MC-008,on,no,no,4.5,77.4,96.1,2202.0,2.81
2026-09-04T19:58:00,TSK-00312,OP-009,MC-008,on,no,no,11.1,76.4,96.1,2188.0,1.17
2026-09-04T19:59:00,TSK-00312,OP-009,MC-008,on,no,no,8.6,91.2,95.2,2069.0,4.05
2026-09-04T20:00:00,TSK-00312,OP-009,MC-008,on,no,no,8.6,85.8,96.0,2054.0,1.65
2026-09-04T20:01:00,TSK-00312,OP-009,MC-008,on,no,no,5.8,90.2,96.7,2521.0,2.41
2026-09-04T20:02:00,TSK-00312,OP-009,MC-008,on,no,no,3.5,81.9,96.5,2318.0,3.12
2026-09-04T20:03:00,TSK-00312,OP-009,MC-008,on,no,no,6.3,74.1,95.9,2149.0,4.1
2026-09-04T20:04:00,TSK-00312,OP-009,MC-008,on,no,no,10.2,93.7,95.9,2192.0,4.58
2026-09-04T20:05:00,TSK-00312,OP-009,MC-008,on,no,no,7.8,88.4,96.4,2117.0,3.08
2026-09-04T20:06:00,TSK-00312,OP-009,MC-008,on,no,no,6.0,78.8,96.2,2264.0,1.62
2026-09-04T20:07:00,TSK-00312,OP-009,MC-008,on,no,no,6.0,83.8,96.0,2086.0,1.15
2026-09-04T20:08:00,TSK-00312,OP-009,MC-008,on,no,no,9.2,91.4,96.2,2315.0,0.78
2026-09-04T20:09:00,TSK-00312,OP-009,MC-008,on,no,no,9.4,80.0,96.1,2494.0,1.65
2026-09-04T20:10:00,TSK-00312,OP-009,MC-008,on,no,no,10.7,84.8,94.9,2380.0,6.1
2026-09-04T20:11:00,TSK-00312,OP-009,MC-008,on,no,no,5.4,93.9,95.8,2168.0,2.66
2026-09-04T20:12:00,TSK-00312,OP-009,MC-008,on,no,no,1.6,86.9,96.3,2212.0,0.49
2026-09-04T20:13:00,TSK-00312,OP-009,MC-008,on,no,no,9.6,85.3,94.4,2206.0,0.91
2026-09-04T20:14:00,TSK-00312,OP-009,MC-008,on,no,no,5.8,80.5,95.0,2391.0,2.95
2026-09-04T20:15:00,TSK-00312,OP-009,MC-008,on,no,no,4.8,93.5,94.9,2376.0,4.94
2026-09-04T20:16:00,TSK-00312,OP-009,MC-008,on,no,no,6.5,92.8,96.2,2463.0,4.09
2026-09-04T20:17:00,TSK-00312,OP-009,MC-008,on,no,no,5.9,77.7,94.2,2171.0,3.09
2026-09-04T20:18:00,TSK-00312,OP-009,MC-008,on,no,no,6.7,66.8,95.1,2207.0,2.7
2026-09-04T20:19:00,TSK-00312,OP-009,MC-008,on,no,no,10.9,77.7,94.1,2107.0,3.77
2026-09-04T20:20:00,TSK-00312,OP-009,MC-008,on,no,no,10.0,86.0,94.1,2186.0,5.88
2026-09-04T20:21:00,TSK-00312,OP-009,MC-008,on,no,no,8.2,88.8,94.0,2128.0,4.69
2026-09-04T20:22:00,TSK-00312,OP-009,MC-008,on,no,no,12.7,71.7,95.8,2123.0,3.75
2026-09-04T20:23:00,TSK-00312,OP-009,MC-008,on,no,no,9.6,89.9,94.1,2218.0,5.27
2026-09-04T20:24:00,TSK-00312,OP-009,MC-008,on,no,no,5.3,97.7,95.1,2323.0,3.96
2026-09-04T20:25:00,TSK-00312,OP-009,MC-008,on,no,no,4.5,99.5,94.1,1905.0,3.66
2026-09-04T20:26:00,TSK-00312,OP-009,MC-008,on,no,no,10.8,77.6,93.8,2052.0,3.89
2026-09-04T20:27:00,TSK-00312,OP-009,MC-008,on,no,no,7.1,93.4,94.9,2004.0,3.46
2026-09-04T20:28:00,TSK-00312,OP-009,MC-008,on,no,no,14.7,85.5,93.7,2567.0,3.96
2026-09-04T20:29:00,TSK-00312,OP-009,MC-008,on,no,no,6.0,80.8,95.0,2076.0,3.09
2026-09-04T20:30:00,TSK-00312,OP-009,MC-008,on,no,no,7.7,94.0,95.3,2147.0,5.27
2026-09-04T20:31:00,TSK-00312,OP-009,MC-008,on,no,no,5.1,77.4,94.3,2219.0,2.3
2026-09-04T20:32:00,TSK-00312,OP-009,MC-008,on,no,no,8.0,88.4,94.8,2279.0,3.12
2026-09-04T20:33:00,TSK-00312,OP-009,MC-008,on,no,no,14.6,85.5,93.6,2157.0,3.33
2026-09-04T20:34:00,TSK-00312,OP-009,MC-008,on,no,no,11.0,77.1,95.2,2142.0,2.65
2026-09-04T20:35:00,TSK-00312,OP-009,MC-008,on,no,no,5.8,86.6,94.8,1915.0,1.93
2026-09-04T20:36:00,TSK-00312,OP-009,MC-008,on,no,no,12.3,83.9,94.8,2350.0,4.69
2026-09-04T20:37:00,TSK-00312,OP-009,MC-008,on,no,no,12.9,74.3,94.9,1950.0,4.75
2026-09-04T20:38:00,TSK-00312,OP-009,MC-008,on,no,no,7.8,79.3,94.6,2493.0,2.52
2026-09-04T20:39:00,TSK-00312,OP-009,MC-008,on,no,no,6.0,66.2,94.1,1973.0,4.14
2026-09-04T20:40:00,TSK-00312,OP-009,MC-008,on,no,no,9.5,88.9,94.3,2210.0,3.59
2026-09-04T20:41:00,TSK-00312,OP-009,MC-008,on,no,no,10.5,87.5,94.2,2167.0,2.56
2026-09-04T20:42:00,TSK-00312,OP-009,MC-008,on,no,no,11.4,94.4,94.4,2048.0,1.72
2026-09-04T20:43:00,TSK-00312,OP-009,MC-008,on,no,no,8.7,79.7,93.1,2146.0,2.82
2026-09-04T20:44:00,TSK-00312,OP-009,MC-008,idle,no,no,0.8,89.3,94.4,2393.0,2.74
2026-09-04T20:45:00,TSK-00312,OP-009,MC-008,on,no,no,9.9,85.5,93.6,2089.0,4.13
2026-09-04T20:46:00,TSK-00312,OP-009,MC-008,on,no,no,5.1,76.4,93.7,1897.0,3.42
2026-09-04T20:47:00,TSK-00312,OP-009,MC-008,on,no,no,6.1,75.1,94.1,1930.0,3.44
2026-09-04T20:48:00,TSK-00312,OP-009,MC-008,on,no,no,6.6,94.2,94.1,2207.0,3.82
2026-09-04T20:49:00,TSK-00312,OP-009,MC-008,on,no,no,10.3,82.2,93.5,2210.0,2.51
2026-09-04T20:50:00,TSK-00312,OP-009,MC-008,on,no,no,8.0,86.4,93.4,2158.0,3.4
2026-09-04T20:51:00,TSK-00312,OP-009,MC-008,on,no,no,8.0,90.3,93.2,2334.0,2.85
2026-09-04T20:52:00,TSK-00312,OP-009,MC-008,on,no,no,9.1,84.5,92.6,2193.0,3.76
2026-09-04T20:53:00,TSK-00312,OP-009,MC-008,on,no,no,10.7,87.2,94.0,2187.0,4.83
2026-09-04T20:54:00,TSK-00312,OP-009,MC-008,on,no,no,11.7,79.2,94.2,2124.0,5.08
2026-09-04T20:55:00,TSK-00312,OP-009,MC-008,on,no,no,12.4,75.0,92.4,2338.0,1.83
2026-09-04T20:56:00,TSK-00312,OP-009,MC-008,on,no,no,7.0,93.3,92.9,2218.0,3.25
2026-09-04T20:57:00,TSK-00312,OP-009,MC-008,on,no,no,9.7,88.6,93.9,2198.0,1.94
2026-09-04T20:58:00,TSK-00312,OP-009,MC-008,on,no,no,7.7,91.3,92.4,2011.0,2.24
2026-09-04T20:59:00,TSK-00312,OP-009,MC-008,on,no,no,7.7,85.3,92.9,2137.0,2.9
2026-09-04T21:00:00,TSK-00312,OP-009,MC-008,on,no,no,6.1,82.7,93.5,2359.0,2.85
2026-09-04T21:01:00,TSK-00312,OP-009,MC-008,on,no,no,7.9,82.9,92.6,2113.0,2.47
2026-09-04T21:02:00,TSK-00312,OP-009,MC-008,on,no,no,9.6,91.2,93.5,2396.0,2.88
2026-09-04T21:03:00,TSK-00312,OP-009,MC-008,on,no,no,9.1,80.6,93.8,2212.0,2.92
2026-09-04T21:04:00,TSK-00312,OP-009,MC-008,on,no,no,5.6,86.3,91.9,2214.0,4.66
2026-09-04T21:05:00,TSK-00312,OP-009,MC-008,on,no,no,4.2,87.5,91.9,2243.0,3.34
2026-09-04T21:06:00,TSK-00312,OP-009,MC-008,on,no,no,2.9,85.3,92.8,2379.0,3.99
2026-09-04T21:07:00,TSK-00312,OP-009,MC-008,on,no,no,6.8,86.2,91.8,2168.0,1.78
2026-09-04T21:08:00,TSK-00312,OP-009,MC-008,on,no,no,10.8,106.2,93.3,2226.0,2.17
2026-09-04T21:09:00,TSK-00312,OP-009,MC-008,on,no,no,9.6,95.2,91.6,2352.0,1.42
2026-09-04T21:01:00,TSK-00313,OP-009,MC-007,on,yes,no,6.6,69.2,98.7,2126.0,2.38
2026-09-04T21:02:00,TSK-00313,OP-009,MC-007,on,yes,no,7.9,73.8,98.4,1912.0,3.08
2026-09-04T21:03:00,TSK-00313,OP-009,MC-007,on,yes,no,14.4,80.9,99.0,2399.0,2.42
2026-09-04T21:04:00,TSK-00313,OP-009,MC-007,on,yes,no,9.1,86.9,98.5,2220.0,1.48
2026-09-04T21:05:00,TSK-00313,OP-009,MC-007,on,yes,no,8.8,93.2,97.8,1910.0,3.19
2026-09-04T21:06:00,TSK-00313,OP-009,MC-007,on,yes,no,5.4,91.7,98.0,1841.0,1.71
2026-09-04T21:07:00,TSK-00313,OP-009,MC-007,on,yes,no,5.4,81.2,99.3,2293.0,2.39
2026-09-04T21:08:00,TSK-00313,OP-009,MC-007,on,yes,no,12.2,83.2,97.8,2074.0,2.96
2026-09-04T21:09:00,TSK-00313,OP-009,MC-007,idle,yes,no,0.5,87.9,98.0,2170.0,2.56
2026-09-04T21:10:00,TSK-00313,OP-009,MC-007,on,yes,no,9.5,89.8,98.8,2201.0,3.31
2026-09-04T21:11:00,TSK-00313,OP-009,MC-007,on,yes,no,13.3,85.4,99.1,2297.0,4.59
2026-09-04T21:12:00,TSK-00313,OP-009,MC-007,on,yes,no,8.5,92.0,98.1,2436.0,4.09
2026-09-04T21:13:00,TSK-00313,OP-009,MC-007,on,yes,no,6.0,79.9,99.1,2006.0,1.46
2026-09-04T21:14:00,TSK-00313,OP-009,MC-007,on,yes,no,11.0,87.7,98.3,2096.0,2.27
2026-09-04T21:15:00,TSK-00313,OP-009,MC-007,on,yes,no,9.4,95.0,98.1,2269.0,2.48
2026-09-04T21:16:00,TSK-00313,OP-009,MC-007,on,yes,no,10.0,93.9,97.9,2322.0,3.73
2026-09-04T21:17:00,TSK-00313,OP-009,MC-007,on,yes,no,14.4,81.1,97.3,2328.0,2.84
2026-09-04T21:18:00,TSK-00313,OP-009,MC-007,on,yes,no,4.5,81.3,97.8,2080.0,1.77
2026-09-04T21:19:00,TSK-00313,OP-009,MC-007,on,yes,no,13.8,86.0,97.4,2420.0,1.41
2026-09-04T21:20:00,TSK-00313,OP-009,MC-007,on,yes,no,3.3,76.9,97.5,2150.0,3.16
2026-09-04T21:21:00,TSK-00313,OP-009,MC-007,on,yes,no,5.2,89.0,97.8,2176.0,2.47
2026-09-04T21:22:00,TSK-00313,OP-009,MC-007,idle,yes,no,0.1,90.2,97.1,2331.0,2.81
2026-09-04T21:23:00,TSK-00313,OP-009,MC-007,on,yes,no,5.6,88.2,97.5,2227.0,3.77
2026-09-04T21:24:00,TSK-00313,OP-009,MC-007,on,yes,no,7.8,73.0,98.0,1793.0,0.0
2026-09-04T21:25:00,TSK-00313,OP-009,MC-007,on,yes,no,11.5,89.3,98.4,2209.0,1.8
2026-09-04T21:26:00,TSK-00313,OP-009,MC-007,on,yes,no,9.4,83.3,98.5,2098.0,3.74
2026-09-04T21:27:00,TSK-00313,OP-009,MC-007,on,yes,no,9.2,86.7,98.2,2221.0,3.62
2026-09-04T21:28:00,TSK-00313,OP-009,MC-007,on,yes,no,2.8,75.7,96.7,2176.0,4.53
2026-09-04T21:29:00,TSK-00313,OP-009,MC-007,on,yes,no,8.4,84.5,97.9,2440.0,3.75
2026-09-04T21:30:00,TSK-00313,OP-009,MC-007,on,yes,no,10.0,95.3,97.7,2137.0,3.48
2026-09-04T21:31:00,TSK-00313,OP-009,MC-007,on,yes,no,4.7,96.0,96.7,2028.0,4.1
2026-09-04T21:32:00,TSK-00313,OP-009,MC-007,on,yes,no,6.6,68.6,97.6,2570.0,0.82
2026-09-04T21:33:00,TSK-00313,OP-009,MC-007,on,yes,no,1.0,94.4,96.7,2520.0,1.79
2026-09-04T21:34:00,TSK-00313,OP-009,MC-007,on,yes,no,7.5,74.7,98.0,1977.0,2.17
2026-09-04T21:35:00,TSK-00313,OP-009,MC-007,on,yes,no,6.8,84.4,96.4,2042.0,4.51
2026-09-04T21:36:00,TSK-00313,OP-009,MC-007,on,yes,no,6.5,87.1,97.7,2233.0,1.68
2026-09-04T21:37:00,TSK-00313,OP-009,MC-007,on,yes,no,12.1,79.2,96.2,2112.0,2.9
2026-09-04T21:38:00,TSK-00313,OP-009,MC-007,on,yes,no,7.2,86.7,97.1,2316.0,3.91
2026-09-04T21:39:00,TSK-00313,OP-009,MC-007,on,yes,no,8.4,97.8,96.5,2281.0,3.14
2026-09-04T21:40:00,TSK-00313,OP-009,MC-007,on,yes,no,9.1,93.9,96.5,2457.0,2.33
2026-09-04T21:41:00,TSK-00313,OP-009,MC-007,on,yes,no,11.4,96.6,96.3,2220.0,2.03
2026-09-04T21:42:00,TSK-00313,OP-009,MC-007,on,yes,no,4.9,88.9,96.6,2186.0,4.1
2026-09-04T21:43:00,TSK-00313,OP-009,MC-007,on,yes,no,13.8,88.7,96.1,2061.0,3.63
2026-09-04T21:44:00,TSK-00313,OP-009,MC-007,on,yes,no,6.3,68.5,97.4,2124.0,1.58
2026-09-04T21:45:00,TSK-00313,OP-009,MC-007,on,yes,no,3.1,87.5,96.5,2092.0,2.42
2026-09-04T21:46:00,TSK-00313,OP-009,MC-007,on,yes,no,11.6,95.8,96.3,2200.0,2.13
2026-09-04T21:47:00,TSK-00313,OP-009,MC-007,on,yes,no,8.8,75.2,95.9,2314.0,3.46
2026-09-04T21:48:00,TSK-00313,OP-009,MC-007,on,yes,no,7.3,86.4,96.4,2143.0,0.45
2026-09-04T21:49:00,TSK-00313,OP-009,MC-007,on,yes,no,13.8,74.0,95.9,2300.0,1.69
2026-09-04T21:50:00,TSK-00313,OP-009,MC-007,on,yes,no,6.6,83.9,96.7,2136.0,4.09
2026-09-04T21:51:00,TSK-00313,OP-009,MC-007,on,yes,no,3.6,80.5,95.5,2135.0,4.18
2026-09-04T21:52:00,TSK-00313,OP-009,MC-007,on,yes,no,6.0,84.0,96.7,2048.0,3.8
2026-09-04T21:53:00,TSK-00313,OP-009,MC-007,on,yes,no,6.4,90.9,96.4,2295.0,2.84
2026-09-04T21:54:00,TSK-00313,OP-009,MC-007,on,yes,no,10.5,93.0,97.3,2273.0,2.9
2026-09-04T21:55:00,TSK-00313,OP-009,MC-007,on,yes,no,3.2,76.0,95.9,2136.0,3.14
2026-09-04T21:56:00,TSK-00313,OP-009,MC-007,on,yes,no,9.4,82.9,97.2,2378.0,4.09
2026-09-04T21:57:00,TSK-00313,OP-009,MC-007,on,yes,no,6.3,84.4,96.2,2299.0,4.57
2026-09-04T21:58:00,TSK-00313,OP-009,MC-007,on,yes,no,8.6,85.4,96.0,2187.0,3.96
2026-09-04T21:59:00,TSK-00313,OP-009,MC-007,on,yes,no,11.2,71.8,96.0,2132.0,2.77
2026-09-04T22:00:00,TSK-00313,OP-009,MC-007,on,yes,no,6.9,94.6,96.1,1996.0,3.93
2026-09-04T22:01:00,TSK-00313,OP-009,MC-007,on,yes,no,7.8,79.0,95.1,2025.0,3.74
2026-09-04T22:02:00,TSK-00313,OP-009,MC-007,on,yes,no,4.7,75.3,96.5,2116.0,5.05
2026-09-04T22:03:00,TSK-00313,OP-009,MC-007,on,yes,no,15.1,74.9,95.6,2456.0,2.34
2026-09-04T22:04:00,TSK-00313,OP-009,MC-007,on,yes,no,8.6,92.2,96.8,2386.0,4.48
2026-09-04T22:05:00,TSK-00313,OP-009,MC-007,on,yes,no,11.7,75.4,96.3,2045.0,5.38
2026-09-04T22:06:00,TSK-00313,OP-009,MC-007,on,yes,no,11.5,88.1,96.3,2345.0,3.05
2026-09-04T22:07:00,TSK-00313,OP-009,MC-007,on,yes,no,14.6,80.4,96.6,1928.0,3.51
2026-09-04T22:08:00,TSK-00313,OP-009,MC-007,on,yes,no,6.9,72.2,95.3,2069.0,0.17
2026-09-04T22:09:00,TSK-00313,OP-009,MC-007,idle,yes,no,0.1,73.3,96.2,2238.0,3.0
2026-09-04T22:10:00,TSK-00313,OP-009,MC-007,on,yes,no,4.4,86.2,95.5,1868.0,2.6
2026-09-04T22:11:00,TSK-00313,OP-009,MC-007,on,yes,no,6.2,84.8,94.8,2037.0,4.6
2026-09-04T22:12:00,TSK-00313,OP-009,MC-007,on,yes,no,5.0,93.9,95.6,2093.0,5.2
2026-09-04T22:13:00,TSK-00313,OP-009,MC-007,on,yes,no,3.9,88.2,94.9,2030.0,4.39
2026-09-04T22:14:00,TSK-00313,OP-009,MC-007,on,yes,no,9.5,87.9,96.2,2487.0,2.52
2026-09-04T22:15:00,TSK-00313,OP-009,MC-007,on,yes,no,2.0,96.1,95.3,2224.0,3.57
2026-09-04T22:16:00,TSK-00313,OP-009,MC-007,on,yes,no,1.7,88.0,94.4,2180.0,2.7
2026-09-04T22:17:00,TSK-00313,OP-009,MC-007,on,yes,no,6.6,87.3,95.1,2166.0,2.34
2026-09-04T22:18:00,TSK-00313,OP-009,MC-007,on,yes,no,13.0,97.1,95.9,2195.0,4.8
